PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
368.517,25.896115,-65.41,385.1485,-137.12650000000002,-76.51625,0.5978448687675602,0.03737015187087392,1674855811.594200,312,37,1674855811593.0
368.517,25.78445,-65.41,385.093,-137.1825,-76.51625,0.5978437323946211,0.039936288410350074,1674855811.627200,313,38,1674855811626.3333
368.517,25.78445,-65.41,385.093,-137.238,-76.40465,0.5978437323946211,0.03964823483811173,1674855811.660300,314,39,1674855811659.6667
368.517,25.78445,-65.41,385.093,-137.29399999999998,-76.40465,0.5978437323946211,0.039938905037487864,1674855811.693400,315,40,1674855811693.0
368.517,25.67284,-65.35415,385.03700000000003,-137.35,-76.40465,0.596444163166659,0.037352231837012015,1674855811.726500,316,41,1674855811726.3333
368.517,25.67284,-65.35415,384.981,-137.406,-76.34885,0.596444163166659,0.038911907355899555,1674855811.759500,317,42,1674855811759.6667
368.517,25.61703,-65.29835,384.925,-137.406,-76.34885,0.5968633096375452,0.036614426457954534,1674855811.792600,318,43,1674855811793.0
368.517,25.67284,-65.2425,384.925,-137.406,-76.29305,0.596445415254024,0.03616773874286516,1674855811.825700,319,44,1674855811826.3333
368.517,25.67284,-65.2425,384.925,-137.406,-76.1814,0.596445415254024,0.03616813689356594,1674855811.858800,320,45,1674855811859.6667
368.517,25.67284,-65.2425,384.925,-137.40550000000002,-76.1814,0.596445415254024,0.0356118525706204,1674855811.891800,321,46,1674855811893.0
368.517,25.78445,-65.1867,384.925,-137.35000000000002,-76.1814,0.5978437323946214,0.03588634420170836,1674855811.924900,322,47,1674855811926.3333
368.517,25.840265000000002,-65.1867,385.03700000000003,-137.29399999999998,-76.1814,0.5960325803946679,0.03616813689356489,1674855811.958000,323,48,1674855811959.6667
368.40549999999996,25.896115,-65.2425,385.03700000000003,-137.238,-76.1814,0.5992381101157607,0.03588634420170731,1674855811.994700,324,49,1674855811993.0
368.4615,25.951925,-65.2425,385.093,-137.18200000000002,-76.1814,0.5983286421709199,0.038466512843020044,1674855812.027800,325,50,1674855812026.3333
